Date,MMWR_week,Location,Estimate_child,Estimate_adult
2/15/2025,24,PR,4.6772,8.9
2/22/2025,25,PR,4.82,9.0
3/1/2025,26,PR,4.9627,9.1
3/8/2025,27,PR,4.9627,9.1
3/15/2025,28,PR,4.9627,9.1
3/22/2025,29,PR,4.9627,9.1
3/29/2025,30,PR,5.0044,9.3
4/5/2025,31,PR,5.0461,9.6
4/12/2025,32,PR,5.0461,9.6
4/19/2025,33,PR,5.0461,9.9
4/26/2025,34,PR,5.1979,9.9
5/3/2025,35,PR,5.3498,
5/10/2025,36,PR,5.3498,
5/17/2025,37,PR,5.3498,
5/24/2025,38,PR,5.3498,
5/31/2025,39,PR,5.4022,
6/7/2025,40,PR,5.4546,
6/14/2025,41,PR,5.4546,
6/21/2025,42,PR,5.4546,
6/28/2025,43,PR,5.4546,
10/4/2025,1,PR,0.4523,
10/11/2025,2,PR,0.4523,2.4
10/18/2025,3,PR,0.8663,4.0
10/25/2025,4,PR,1.0857,4.1
11/1/2025,5,PR,1.305,4.2
11/8/2025,6,PR,1.305,4.2
11/15/2025,7,PR,1.305,4.7
11/22/2025,8,PR,1.305,5.7
11/29/2025,9,PR,1.5553,5.7
12/6/2025,10,PR,1.8056,5.7
12/13/2025,11,PR,1.8056,5.7
12/20/2025,12,PR,1.8056,5.7
12/27/2025,13,PR,2.0306,6.8
9/30/2023,1,RI,0,4.8
10/7/2023,2,RI,2.8236,6.2
10/14/2023,3,RI,2.8236,10.5
10/21/2023,4,RI,2.8341,10.5
10/28/2023,5,RI,2.8341,16.5
11/4/2023,6,RI,15.3183,19.5
11/11/2023,7,RI,15.3183,19.5
11/18/2023,8,RI,15.3183,22.6
11/25/2023,9,RI,15.3183,22.6
12/2/2023,10,RI,15.3183,22.6
12/9/2023,11,RI,15.3183,22.6
12/16/2023,12,RI,15.3183,22.6
12/23/2023,13,RI,15.4873,25.3
12/30/2023,14,RI,15.6296,25.9
1/6/2024,15,RI,17.1524,26.4
1/13/2024,16,RI,17.1524,27.2
1/20/2024,17,RI,17.1524,27.2
1/27/2024,18,RI,17.1524,27.4
2/3/2024,19,RI,18.0123,27.7
2/10/2024,20,RI,18.0123,27.7
2/17/2024,21,RI,18.0823,27.7
2/24/2024,22,RI,18.0823,28.0
3/2/2024,23,RI,19.8086,28.4
3/9/2024,24,RI,19.8086,28.4
3/16/2024,25,RI,19.9123,28.4
3/23/2024,26,RI,19.9123,28.4
3/30/2024,27,RI,19.9123,28.7
4/6/2024,28,RI,19.9123,28.9
4/13/2024,29,RI,19.9123,28.9
4/20/2024,30,RI,19.9123,28.9
4/27/2024,31,RI,19.9123,29.2
5/4/2024,32,RI,21.0014,29.4
5/11/2024,33,RI,21.0014,29.4
5/18/2024,34,RI,21.0014,29.4
5/25/2024,35,RI,21.0014,29.6
6/1/2024,36,RI,26.7454,29.7
6/8/2024,37,RI,26.7454,29.7
6/15/2024,38,RI,26.7454,29.7
6/22/2024,39,RI,26.7454,29.7
6/30/2024,40,RI,26.7454,29.8
7/6/2024,41,RI,,29.8
7/13/2024,42,RI,,29.8
7/20/2024,43,RI,,29.8
7/27/2024,44,RI,,29.9
8/3/2024,45,RI,,29.9
8/10/2024,46,RI,,30.9
8/17/2024,47,RI,,30.9
9/7/2024,1,RI,,1.2
9/14/2024,2,RI,,1.2
9/21/2024,3,RI,,12.2
9/28/2024,4,RI,,12.2
10/5/2024,5,RI,4.9535,12.2
10/12/2024,6,RI,6.2346,12.2
10/19/2024,7,RI,13.8913,13.2
10/26/2024,8,RI,13.8913,16.5
11/2/2024,9,RI,13.8913,19.8
11/9/2024,10,RI,13.8913,20.9
11/16/2024,11,RI,13.8913,22.4
11/23/2024,12,RI,13.8913,24.3
11/30/2024,13,RI,15.7369,24.3
12/7/2024,14,RI,17.5825,24.3
12/14/2024,15,RI,17.5825,24.3
12/21/2024,16,RI,17.5825,24.3
12/28/2024,17,RI,18.2979,25.4
1/4/2025,18,RI,19.0133,26.4
1/11/2025,19,RI,19.0133,26.4
1/18/2025,20,RI,19.0133,26.4
1/25/2025,21,RI,19.6839,27.2
2/1/2025,22,RI,20.3544,27.9
2/8/2025,23,RI,20.3544,28.4
2/15/2025,24,RI,20.5011,28.5
2/22/2025,25,RI,20.6271,28.5
3/1/2025,26,RI,20.7531,28.5
3/8/2025,27,RI,20.7531,28.5
3/15/2025,28,RI,20.7531,28.5
3/22/2025,29,RI,20.7531,29.0
3/29/2025,30,RI,20.7876,29.1
4/5/2025,31,RI,20.822,29.2
4/12/2025,32,RI,20.822,30.5
4/19/2025,33,RI,20.822,30.5
4/26/2025,34,RI,21.0823,30.5
5/3/2025,35,RI,21.3426,
5/10/2025,36,RI,21.3426,
5/17/2025,37,RI,21.3426,
5/24/2025,38,RI,21.3426,
5/31/2025,39,RI,21.3426,
6/7/2025,40,RI,21.3426,
6/14/2025,41,RI,21.3426,
6/21/2025,42,RI,21.3426,
6/28/2025,43,RI,21.3426,
10/4/2025,1,RI,3.6014,
10/11/2025,2,RI,3.6014,13.2
10/18/2025,3,RI,3.6014,13.2
10/25/2025,4,RI,6.0071,15.0
11/1/2025,5,RI,8.4127,16.8
11/8/2025,6,RI,8.4127,19.9
11/15/2025,7,RI,8.4127,19.9
11/22/2025,8,RI,8.4127,19.9
11/29/2025,9,RI,10.0734,20.9
12/6/2025,10,RI,11.734,21.8
12/13/2025,11,RI,13.2535,21.8
12/20/2025,12,RI,13.2535,21.8
12/27/2025,13,RI,13.2535,23.1
9/30/2023,1,SC,0,2.7
10/7/2023,2,SC,1.2782,2.9
10/14/2023,3,SC,1.2782,5.7
10/21/2023,4,SC,1.2782,5.7
10/28/2023,5,SC,1.2782,7.6
11/4/2023,6,SC,4.3084,9.4
11/11/2023,7,SC,4.3084,11.7
11/18/2023,8,SC,4.3123,12.2
11/25/2023,9,SC,4.3123,12.2
12/2/2023,10,SC,5.9377,12.2
12/9/2023,11,SC,5.9377,12.2
12/16/2023,12,SC,5.9377,12.2
12/23/2023,13,SC,5.9377,12.2
12/30/2023,14,SC,5.9377,13.3
1/6/2024,15,SC,6.4077,14.3
1/13/2024,16,SC,6.4077,14.9
1/20/2024,17,SC,6.8025,14.9
1/27/2024,18,SC,6.8025,15.2
2/3/2024,19,SC,7.5173,15.3
2/10/2024,20,SC,7.5173,15.3
2/17/2024,21,SC,7.5173,15.3
2/24/2024,22,SC,8.4982,15.7
3/2/2024,23,SC,8.4982,16.1
3/9/2024,24,SC,8.618,16.1
3/16/2024,25,SC,8.618,16.3
3/23/2024,26,SC,8.618,16.8
3/30/2024,27,SC,8.618,16.8
4/6/2024,28,SC,8.659,16.8
4/13/2024,29,SC,8.659,16.8
4/20/2024,30,SC,8.659,16.9
4/27/2024,31,SC,8.659,17.0
5/4/2024,32,SC,8.6648,17.1
5/11/2024,33,SC,8.6648,17.1
5/18/2024,34,SC,8.6648,17.1
5/25/2024,35,SC,8.6648,17.1
6/1/2024,36,SC,9.8296,17.2
6/8/2024,37,SC,9.8296,17.2
6/15/2024,38,SC,9.8296,17.2
6/22/2024,39,SC,9.8296,17.2
6/30/2024,40,SC,9.8296,17.5
7/6/2024,41,SC,,17.5
7/13/2024,42,SC,,17.5
7/20/2024,43,SC,,17.5
7/27/2024,44,SC,,17.5
8/3/2024,45,SC,,17.5
8/10/2024,46,SC,,17.5
8/17/2024,47,SC,,17.5
9/7/2024,1,SC,,3.2
9/14/2024,2,SC,,3.2
9/21/2024,3,SC,,3.2
9/28/2024,4,SC,,4.4
10/5/2024,5,SC,1.6846,5.6
10/12/2024,6,SC,1.6846,7.1
10/19/2024,7,SC,3.1742,8.3
10/26/2024,8,SC,3.4547,10.6
11/2/2024,9,SC,3.7353,12.8
11/9/2024,10,SC,3.7353,12.8
11/16/2024,11,SC,3.7353,12.8
11/23/2024,12,SC,3.7353,12.8
11/30/2024,13,SC,4.397,14.2
12/7/2024,14,SC,5.0587,14.8
12/14/2024,15,SC,5.0587,14.8
12/21/2024,16,SC,5.0587,15.1
12/28/2024,17,SC,5.4975,15.9
1/4/2025,18,SC,5.9362,15.9
1/11/2025,19,SC,5.9362,15.9
1/18/2025,20,SC,6.4852,15.9
1/25/2025,21,SC,6.4852,16.4
2/1/2025,22,SC,6.4852,16.9
2/8/2025,23,SC,6.4852,16.9
2/15/2025,24,SC,6.4852,17.8
2/22/2025,25,SC,7.1985,17.8
3/1/2025,26,SC,7.9117,17.8
3/8/2025,27,SC,7.9117,17.8
3/15/2025,28,SC,7.9117,17.8
3/22/2025,29,SC,7.9117,17.8
3/29/2025,30,SC,8.0478,18.0
4/5/2025,31,SC,8.1839,18.0
4/12/2025,32,SC,8.1839,18.0
4/19/2025,33,SC,8.1839,18.0
4/26/2025,34,SC,8.1839,18.0
5/3/2025,35,SC,8.1839,
5/10/2025,36,SC,8.1839,
5/17/2025,37,SC,8.1839,
5/24/2025,38,SC,8.1839,
5/31/2025,39,SC,8.4156,
6/7/2025,40,SC,8.6473,
6/14/2025,41,SC,8.6473,
6/21/2025,42,SC,8.6473,
6/28/2025,43,SC,8.6473,
10/4/2025,1,SC,1.5343,
10/11/2025,2,SC,1.5343,4.9
10/18/2025,3,SC,1.5343,5.9
10/25/2025,4,SC,2.5027,7.2
11/1/2025,5,SC,3.471,8.5
11/8/2025,6,SC,3.471,8.8
11/15/2025,7,SC,3.471,8.9
11/22/2025,8,SC,4.0648,10.6
11/29/2025,9,SC,4.0648,10.8
12/6/2025,10,SC,4.0648,11.0
12/13/2025,11,SC,4.0648,11.3
12/20/2025,12,SC,4.0648,11.6
12/27/2025,13,SC,4.1057,11.9
9/30/2023,1,SD,0,1.4
10/7/2023,2,SD,1.3266,4.3
10/14/2023,3,SD,1.6646,6.0
10/21/2023,4,SD,1.74,9.8
10/28/2023,5,SD,1.74,10.9
11/4/2023,6,SD,5.2502,12.0
11/11/2023,7,SD,5.2502,12.5
11/18/2023,8,SD,5.2502,12.5
11/25/2023,9,SD,5.2502,14.3
12/2/2023,10,SD,7.2989,16.0
12/9/2023,11,SD,7.2989,16.0
12/16/2023,12,SD,7.2989,16.0
12/23/2023,13,SD,7.2989,17.4
12/30/2023,14,SD,7.2989,18.0
1/6/2024,15,SD,8.452,18.7
1/13/2024,16,SD,8.452,19.1
1/20/2024,17,SD,8.452,19.2
1/27/2024,18,SD,8.452,19.5
2/3/2024,19,SD,8.8971,19.9
2/10/2024,20,SD,9.3126,19.9
2/17/2024,21,SD,9.3126,20.1
2/24/2024,22,SD,9.3126,20.5
3/2/2024,23,SD,9.3725,21.0
3/9/2024,24,SD,9.3725,21.0
3/16/2024,25,SD,9.3725,21.0
3/23/2024,26,SD,9.3725,21.0
3/30/2024,27,SD,9.3725,21.3
4/6/2024,28,SD,10.8444,21.4
4/13/2024,29,SD,10.8444,21.4
4/20/2024,30,SD,10.8444,21.4
4/27/2024,31,SD,10.8444,21.5
5/4/2024,32,SD,10.8444,21.6
5/11/2024,33,SD,10.8444,21.6
5/18/2024,34,SD,10.8444,21.6
5/25/2024,35,SD,10.8444,21.8
6/1/2024,36,SD,10.8444,21.9
6/8/2024,37,SD,10.8444,21.9
6/15/2024,38,SD,10.8444,21.9
6/22/2024,39,SD,10.8444,21.9
6/30/2024,40,SD,10.8444,22.1
7/6/2024,41,SD,,22.3
7/13/2024,42,SD,,22.3
7/20/2024,43,SD,,22.3
7/27/2024,44,SD,,22.3
8/3/2024,45,SD,,22.3
8/10/2024,46,SD,,22.3
8/17/2024,47,SD,,22.3
9/7/2024,1,SD,,2.8
9/14/2024,2,SD,,2.8
9/21/2024,3,SD,,2.8
9/28/2024,4,SD,,4.8
10/5/2024,5,SD,3.2632,6.9
10/12/2024,6,SD,3.2632,10.0
10/19/2024,7,SD,3.2632,11.5
10/26/2024,8,SD,4.9714,13.2
11/2/2024,9,SD,6.6795,14.8
11/9/2024,10,SD,7.2981,16.5
11/16/2024,11,SD,9.1246,17.0
11/23/2024,12,SD,9.1246,17.0
11/30/2024,13,SD,9.1246,18.5
12/7/2024,14,SD,9.1246,19.9
12/14/2024,15,SD,9.1246,19.9
12/21/2024,16,SD,9.1246,19.9
12/28/2024,17,SD,9.4946,19.9
1/4/2025,18,SD,9.8646,19.9
1/11/2025,19,SD,9.8646,20.4
1/18/2025,20,SD,9.8646,20.8
1/25/2025,21,SD,10.1998,20.8
2/1/2025,22,SD,10.535,20.8
2/8/2025,23,SD,10.535,20.8
2/15/2025,24,SD,10.535,20.8
2/22/2025,25,SD,10.7481,21.0
3/1/2025,26,SD,10.9612,21.1
3/8/2025,27,SD,10.9612,21.1
3/15/2025,28,SD,10.9612,21.1
3/22/2025,29,SD,10.9612,21.1
3/29/2025,30,SD,10.9612,21.6
4/5/2025,31,SD,10.9612,22.0
4/12/2025,32,SD,10.9612,22.0
4/19/2025,33,SD,10.9612,22.0
4/26/2025,34,SD,11.083,22.0
5/3/2025,35,SD,11.2048,
5/10/2025,36,SD,11.2048,
5/17/2025,37,SD,11.2048,
5/24/2025,38,SD,11.2048,
5/31/2025,39,SD,11.2048,
6/7/2025,40,SD,11.2048,
6/14/2025,41,SD,11.2048,
6/21/2025,42,SD,11.2048,
6/28/2025,43,SD,11.2048,
10/4/2025,1,SD,0.6919,
10/11/2025,2,SD,1.279,3.1
10/18/2025,3,SD,2.8123,3.1
10/25/2025,4,SD,3.2047,7.1
11/1/2025,5,SD,3.597,11.2
11/8/2025,6,SD,3.597,13.1
11/15/2025,7,SD,3.597,14.6
11/22/2025,8,SD,3.597,14.6
11/29/2025,9,SD,4.5262,15.3
12/6/2025,10,SD,5.4554,15.9
12/13/2025,11,SD,5.4554,15.9
12/20/2025,12,SD,5.4554,15.9
12/27/2025,13,SD,5.951,16.0
9/30/2023,1,TN,0,0.0
10/7/2023,2,TN,1.913,2.5
10/14/2023,3,TN,1.913,2.8
10/21/2023,4,TN,1.985,2.8
10/28/2023,5,TN,1.985,5.6
11/4/2023,6,TN,4.4302,8.4
11/11/2023,7,TN,4.4302,8.4
11/18/2023,8,TN,4.4302,8.4
11/25/2023,9,TN,4.4302,10.3
12/2/2023,10,TN,6.2558,11.5
12/9/2023,11,TN,7.9257,11.5
12/16/2023,12,TN,7.9257,11.5
12/23/2023,13,TN,7.9257,11.5
12/30/2023,14,TN,7.9257,12.6
1/6/2024,15,TN,7.9257,13.5
1/13/2024,16,TN,7.9257,13.5
1/20/2024,17,TN,7.9257,13.6
1/27/2024,18,TN,7.9257,14.1
2/3/2024,19,TN,9.0146,14.5
2/10/2024,20,TN,9.0146,14.5
2/17/2024,21,TN,9.0146,14.5
2/24/2024,22,TN,9.0146,14.9
3/2/2024,23,TN,9.0146,15.2
3/9/2024,24,TN,9.0146,15.2
3/16/2024,25,TN,9.0146,15.2
3/23/2024,26,TN,9.0146,15.2
3/30/2024,27,TN,9.0146,15.4
4/6/2024,28,TN,9.1166,15.6
4/13/2024,29,TN,9.1166,15.6
4/20/2024,30,TN,9.1166,15.6
4/27/2024,31,TN,9.1166,15.7
5/4/2024,32,TN,9.1166,15.8
5/11/2024,33,TN,9.1166,15.8
5/18/2024,34,TN,9.1166,15.8
5/25/2024,35,TN,9.1166,15.9
6/1/2024,36,TN,9.1166,16.0
6/8/2024,37,TN,9.1166,16.0
6/15/2024,38,TN,9.1166,16.0
6/22/2024,39,TN,9.1166,16.2
6/30/2024,40,TN,9.1166,16.2
7/6/2024,41,TN,,16.2
7/13/2024,42,TN,,16.2
7/20/2024,43,TN,,16.2
7/27/2024,44,TN,,16.2
8/3/2024,45,TN,,16.2
8/10/2024,46,TN,,16.2
8/17/2024,47,TN,,16.2
9/7/2024,1,TN,,2.7
9/14/2024,2,TN,,2.7
9/21/2024,3,TN,,5.0
9/28/2024,4,TN,,5.9
10/5/2024,5,TN,2.1526,6.1
10/12/2024,6,TN,2.1526,6.1
10/19/2024,7,TN,4.8943,6.5
10/26/2024,8,TN,4.8943,9.3
11/2/2024,9,TN,4.8943,12.0
11/9/2024,10,TN,4.8943,12.0
11/16/2024,11,TN,4.8943,12.0
11/23/2024,12,TN,4.8943,14.0
11/30/2024,13,TN,5.3853,14.0
12/7/2024,14,TN,5.8762,14.0
12/14/2024,15,TN,5.8762,14.0
12/21/2024,16,TN,5.8762,15.4
12/28/2024,17,TN,5.9632,15.4
1/4/2025,18,TN,6.0503,15.4
1/11/2025,19,TN,6.0503,15.4
1/18/2025,20,TN,6.0503,15.7
1/25/2025,21,TN,6.3626,15.7
2/1/2025,22,TN,6.6749,15.8
2/8/2025,23,TN,6.6749,15.8
2/15/2025,24,TN,6.6749,15.8
2/22/2025,25,TN,6.6969,15.9
3/1/2025,26,TN,6.719,16.0
3/8/2025,27,TN,6.719,16.0
3/15/2025,28,TN,6.719,16.0
3/22/2025,29,TN,6.719,16.0
3/29/2025,30,TN,6.8366,16.3
4/5/2025,31,TN,6.9542,16.6
4/12/2025,32,TN,6.9542,16.7
4/19/2025,33,TN,6.9542,16.7
4/26/2025,34,TN,7.0735,16.7
5/3/2025,35,TN,7.1928,
5/10/2025,36,TN,7.1928,
5/17/2025,37,TN,7.1928,
5/24/2025,38,TN,7.1928,
5/31/2025,39,TN,7.1928,
6/7/2025,40,TN,7.1928,
6/14/2025,41,TN,7.1928,
6/21/2025,42,TN,7.1928,
6/28/2025,43,TN,7.1928,
10/4/2025,1,TN,0.8102,
10/11/2025,2,TN,0.8102,3.8
10/18/2025,3,TN,0.8102,3.8
10/25/2025,4,TN,1.6115,5.4
11/1/2025,5,TN,2.4127,7.1
11/8/2025,6,TN,2.4127,7.3
11/15/2025,7,TN,2.4127,7.3
11/22/2025,8,TN,2.4127,7.7
11/29/2025,9,TN,2.9797,8.7
12/6/2025,10,TN,3.5466,9.4
12/13/2025,11,TN,3.5466,9.4
12/20/2025,12,TN,3.5466,9.4
12/27/2025,13,TN,3.7666,10.0
9/30/2023,1,TX,1.4739,4.0
10/7/2023,2,TX,1.4739,4.3
10/14/2023,3,TX,1.4773,4.3
10/21/2023,4,TX,2.1472,9.2
10/28/2023,5,TX,2.1472,9.2
11/4/2023,6,TX,5.3106,9.2
11/11/2023,7,TX,5.4665,9.2
11/18/2023,8,TX,5.4737,9.2
11/25/2023,9,TX,6.0931,10.8
12/2/2023,10,TX,7.5508,12.3
12/9/2023,11,TX,7.5508,12.3
12/16/2023,12,TX,8.0007,14.9
12/23/2023,13,TX,8.0007,14.9
12/30/2023,14,TX,8.5901,14.9
1/6/2024,15,TX,8.7033,14.9
1/13/2024,16,TX,8.8825,15.4
1/20/2024,17,TX,8.9101,15.4
1/27/2024,18,TX,8.9101,15.6
2/3/2024,19,TX,9.3779,15.8
2/10/2024,20,TX,9.3779,15.8
2/17/2024,21,TX,10.0326,15.9
2/24/2024,22,TX,10.0326,16.0
3/2/2024,23,TX,10.1584,16.2
3/9/2024,24,TX,10.2145,16.6
3/16/2024,25,TX,10.2145,16.6
3/23/2024,26,TX,10.2145,16.7
3/30/2024,27,TX,10.2145,16.7
4/6/2024,28,TX,10.7617,16.7
4/13/2024,29,TX,10.7617,16.8
4/20/2024,30,TX,10.9574,16.9
4/27/2024,31,TX,10.9574,16.9
5/4/2024,32,TX,10.9574,17.0
5/11/2024,33,TX,11.3907,17.0
5/18/2024,34,TX,11.4201,17.0
5/25/2024,35,TX,11.4201,17.1
6/1/2024,36,TX,11.4218,17.3
6/8/2024,37,TX,11.4218,17.4
6/15/2024,38,TX,11.4389,17.4
6/22/2024,39,TX,11.4402,17.4
6/30/2024,40,TX,11.4402,17.5
7/6/2024,41,TX,,17.6
7/13/2024,42,TX,,17.6
7/20/2024,43,TX,,17.6
7/27/2024,44,TX,,17.8
8/3/2024,45,TX,,18.0
8/10/2024,46,TX,,18.0
8/17/2024,47,TX,,18.0
9/7/2024,1,TX,,2.5
9/14/2024,2,TX,,2.9
9/21/2024,3,TX,,6.0
9/28/2024,4,TX,,6.1
10/5/2024,5,TX,2.8127,6.3
10/12/2024,6,TX,3.1657,7.6
10/19/2024,7,TX,5.3618,7.6
10/26/2024,8,TX,5.5667,9.2
11/2/2024,9,TX,5.7715,10.8
11/9/2024,10,TX,6.5728,10.9
11/16/2024,11,TX,7.1823,11.7
11/23/2024,12,TX,7.1823,13.0
11/30/2024,13,TX,7.4671,13.0
12/7/2024,14,TX,7.7519,13.0
12/14/2024,15,TX,7.7519,13.5
12/21/2024,16,TX,8.4553,13.5
12/28/2024,17,TX,8.4553,14.1
1/4/2025,18,TX,8.4553,14.7
1/11/2025,19,TX,8.4553,14.8
1/18/2025,20,TX,8.9439,15.5
1/25/2025,21,TX,8.9439,15.5
2/1/2025,22,TX,8.9439,15.5
2/8/2025,23,TX,8.9439,15.5
2/15/2025,24,TX,9.3597,15.6
2/22/2025,25,TX,9.3597,16.2
3/1/2025,26,TX,9.3597,16.2
3/8/2025,27,TX,9.3597,16.2
3/15/2025,28,TX,9.3597,16.2
3/22/2025,29,TX,9.3597,16.4
3/29/2025,30,TX,9.5534,16.4
4/5/2025,31,TX,9.7471,16.4
4/12/2025,32,TX,9.7471,16.4
4/19/2025,33,TX,9.7471,18.2
4/26/2025,34,TX,9.8947,18.3
5/3/2025,35,TX,10.0422,
5/10/2025,36,TX,10.0422,
5/17/2025,37,TX,10.0422,
5/24/2025,38,TX,10.3091,
5/31/2025,39,TX,10.4203,
6/7/2025,40,TX,10.5316,
6/14/2025,41,TX,10.5316,
6/21/2025,42,TX,10.5316,
6/28/2025,43,TX,10.5316,
10/4/2025,1,TX,1.4675,
10/11/2025,2,TX,1.5854,4.7
10/18/2025,3,TX,2.7892,7.5
10/25/2025,4,TX,3.2335,7.5
11/1/2025,5,TX,3.6779,7.5
11/8/2025,6,TX,3.9123,8.8
11/15/2025,7,TX,3.9123,8.8
11/22/2025,8,TX,3.9123,9.8
11/29/2025,9,TX,4.4501,9.8
12/6/2025,10,TX,4.8419,9.8
12/13/2025,11,TX,4.8419,10.0
12/20/2025,12,TX,5.4423,10.0
12/27/2025,13,TX,5.4423,10.7
9/30/2023,1,UT,0,2.7
10/7/2023,2,UT,2.1826,2.7
10/14/2023,3,UT,2.1826,7.8
10/21/2023,4,UT,2.7089,7.8
10/28/2023,5,UT,7.804,10.9
11/4/2023,6,UT,7.804,11.3
11/11/2023,7,UT,7.804,11.3
11/18/2023,8,UT,8.222,14.0
11/25/2023,9,UT,8.222,14.4
12/2/2023,10,UT,10.8032,14.7
12/9/2023,11,UT,10.8032,16.3
12/16/2023,12,UT,10.8032,16.3
12/23/2023,13,UT,11.2495,16.3
12/30/2023,14,UT,11.2495,17.4
1/6/2024,15,UT,12.2466,17.4
1/13/2024,16,UT,12.5439,17.4
1/20/2024,17,UT,12.5618,18.3
1/27/2024,18,UT,12.6315,18.8
2/3/2024,19,UT,12.6315,18.8
2/10/2024,20,UT,12.6315,18.8
2/17/2024,21,UT,12.6315,19.6
2/24/2024,22,UT,12.6315,19.6
3/2/2024,23,UT,13.2266,19.6
3/9/2024,24,UT,13.2266,19.7
3/16/2024,25,UT,13.2266,20.0
3/23/2024,26,UT,13.4157,20.0
3/30/2024,27,UT,13.4157,20.0
4/6/2024,28,UT,14.0016,20.0
4/13/2024,29,UT,14.0016,20.0
4/20/2024,30,UT,14.0016,20.0
4/27/2024,31,UT,14.0016,20.0
5/4/2024,32,UT,14.6919,20.0
5/11/2024,33,UT,14.6919,20.0
5/18/2024,34,UT,14.6919,20.0
5/25/2024,35,UT,14.6919,20.1
6/1/2024,36,UT,14.6919,20.3
6/8/2024,37,UT,14.6919,20.3
6/15/2024,38,UT,14.6919,20.3
6/22/2024,39,UT,14.6919,20.3
6/30/2024,40,UT,14.6919,20.9
7/6/2024,41,UT,,21.6
7/13/2024,42,UT,,21.6
7/20/2024,43,UT,,21.6
7/27/2024,44,UT,,21.6
8/3/2024,45,UT,,21.6
8/10/2024,46,UT,,21.6
8/17/2024,47,UT,,21.6
9/7/2024,1,UT,,0.1
9/14/2024,2,UT,,0.1
9/21/2024,3,UT,,3.5
9/28/2024,4,UT,,3.8
10/5/2024,5,UT,2.8502,4.2
10/12/2024,6,UT,2.8502,7.9
10/19/2024,7,UT,2.8502,14.3
10/26/2024,8,UT,5.2472,14.3
11/2/2024,9,UT,7.6443,14.3
11/9/2024,10,UT,7.6443,14.3
11/16/2024,11,UT,7.6443,14.3
11/23/2024,12,UT,7.6443,21.3
11/30/2024,13,UT,8.8245,21.3
12/7/2024,14,UT,10.0048,21.3
12/14/2024,15,UT,10.9428,21.3
12/21/2024,16,UT,10.9428,21.4
12/28/2024,17,UT,10.9428,21.6
1/4/2025,18,UT,10.9428,21.8
1/11/2025,19,UT,10.9428,21.8
1/18/2025,20,UT,10.9428,21.8
1/25/2025,21,UT,11.4831,22.3
2/1/2025,22,UT,12.0233,22.7
2/8/2025,23,UT,12.0233,22.7
2/15/2025,24,UT,12.0233,22.7
2/22/2025,25,UT,12.186,23.3
3/1/2025,26,UT,12.3487,23.9
3/8/2025,27,UT,12.3487,23.9
3/15/2025,28,UT,12.3487,23.9
3/22/2025,29,UT,12.3487,23.9
3/29/2025,30,UT,12.521,23.9
4/5/2025,31,UT,12.6932,24.0
4/12/2025,32,UT,12.6932,24.0
4/19/2025,33,UT,12.6932,24.0
4/26/2025,34,UT,12.7887,24.0
5/3/2025,35,UT,12.8841,
5/10/2025,36,UT,12.8841,
5/17/2025,37,UT,12.8841,
5/24/2025,38,UT,12.8841,
5/31/2025,39,UT,12.8841,
6/7/2025,40,UT,12.8841,
6/14/2025,41,UT,12.8841,
6/21/2025,42,UT,12.8841,
6/28/2025,43,UT,12.8841,
10/4/2025,1,UT,1.1422,
10/11/2025,2,UT,1.1422,6.3
10/18/2025,3,UT,3.6271,6.3
10/25/2025,4,UT,3.6271,6.3
11/1/2025,5,UT,3.6271,6.3
11/8/2025,6,UT,3.6271,6.3
11/15/2025,7,UT,3.6271,6.3
11/22/2025,8,UT,3.6271,6.4
11/29/2025,9,UT,4.2355,7.8
12/6/2025,10,UT,4.8438,9.3
12/13/2025,11,UT,4.8438,9.3
12/20/2025,12,UT,4.8438,9.3
12/27/2025,13,UT,5.3001,10.9
9/30/2023,1,VA,0.0633,2.0
10/7/2023,2,VA,1.8819,5.9
10/14/2023,3,VA,1.8819,10.4
10/21/2023,4,VA,7.0502,13.9
10/28/2023,5,VA,7.2329,14.1
11/4/2023,6,VA,7.67,14.3
11/11/2023,7,VA,8.5902,16.9
11/18/2023,8,VA,8.5902,17.5
11/25/2023,9,VA,8.5902,18.3
12/2/2023,10,VA,11.5797,18.8
12/9/2023,11,VA,11.977,18.8
12/16/2023,12,VA,11.977,18.8
12/23/2023,13,VA,11.977,20.6
12/30/2023,14,VA,13.054,22.2
1/6/2024,15,VA,13.054,22.2
1/13/2024,16,VA,13.054,22.2
1/20/2024,17,VA,14.2526,22.2
1/27/2024,18,VA,14.2526,23.4
2/3/2024,19,VA,14.2526,23.4
2/10/2024,20,VA,14.2526,23.4
2/17/2024,21,VA,14.4139,23.4
2/24/2024,22,VA,14.4139,23.7
3/2/2024,23,VA,15.1946,23.9
3/9/2024,24,VA,15.1946,24.2
3/16/2024,25,VA,15.3196,24.4
3/23/2024,26,VA,15.3196,24.4
3/30/2024,27,VA,15.3196,24.4
4/6/2024,28,VA,15.598,24.4
4/13/2024,29,VA,15.598,24.4
4/20/2024,30,VA,15.598,24.4
4/27/2024,31,VA,15.598,24.6
5/4/2024,32,VA,16.1486,24.8
5/11/2024,33,VA,16.1486,24.8
5/18/2024,34,VA,16.1486,25.0
5/25/2024,35,VA,16.1486,25.0
6/1/2024,36,VA,16.1486,25.0
6/8/2024,37,VA,16.1486,25.0
6/15/2024,38,VA,16.1605,25.0
6/22/2024,39,VA,16.1605,25.2
6/30/2024,40,VA,16.1605,25.3
